0,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1370,1371,1372,1520,1610,1611,1612,1300,1430,1431,1432,1760,1770,1771,1772,1500,1530,1531,1532,1620,1490,1491,1492,1680,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,0,999,
0,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1373,1374,1521,1522,1613,1614,1301,1302,1433,1434,1761,1762,1773,1774,1501,1502,1533,1534,1621,1622,1493,1494,1681,1682,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,0,999,
0,0,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1375,1523,1524,1525,1615,1303,1304,1305,1435,1763,1764,1765,1775,1503,1504,1505,1535,1623,1624,1625,1495,1683,1684,1685,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,999,
0,0,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1526,1527,1528,1529,1306,1307,1308,1309,1766,1767,1768,1769,1506,1507,1508,1509,1626,1627,1628,1629,1686,1687,1688,1689,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,999,
0,0,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1500,1530,1531,1532,1540,1310,1311,1312,1760,1770,1771,1772,1700,1510,1511,1512,1300,1630,1631,1632,1380,1690,1691,1692,1680,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,999,
0,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1501,1502,1533,1534,1541,1542,1313,1314,1761,1762,1773,1774,1701,1702,1513,1514,1301,1302,1633,1634,1381,1382,1693,1694,1681,1682,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,0,999,
0,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1503,1504,1505,1535,1543,1544,1545,1315,1763,1764,1765,1775,1703,1704,1705,1515,1303,1304,1305,1635,1383,1384,1385,1695,1683,1684,1685,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,0,999,
1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1506,1507,1508,1509,1546,1547,1548,1549,1766,1767,1768,1769,1706,1707,1708,1709,1306,1307,1308,1309,1386,1387,1388,1389,1686,1687,1688,1689,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,0,0,999,
0,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1720,1510,1511,1512,1640,1550,1551,1552,1480,1770,1771,1772,1700,1710,1711,1712,1320,1310,1311,1312,1760,1390,1391,1392,1260,1690,1691,1692,1740,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,0,999,
0,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1721,1722,1513,1514,1641,1642,1553,1554,1481,1482,1773,1774,1701,1702,1713,1714,1321,1322,1313,1314,1761,1762,1393,1394,1261,1262,1693,1694,1741,1742,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,0,999,
0,0,1775,1763,1764,1765,1775,1763,1764,1765,1775,1723,1724,1725,1515,1643,1644,1645,1555,1483,1484,1485,1775,1703,1704,1705,1715,1323,1324,1325,1315,1763,1764,1765,1395,1263,1264,1265,1695,1743,1744,1745,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,999,
0,0,1766,1767,1768,1769,1766,1767,1768,1769,1726,1727,1728,1729,1646,1647,1648,1649,1486,1487,1488,1489,1706,1707,1708,1709,1326,1327,1328,1329,1766,1767,1768,1769,1266,1267,1268,1269,1746,1747,1748,1749,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,999,
0,0,1760,1770,1771,1772,1760,1770,1771,1772,1760,1730,1731,1732,1360,1650,1651,1652,1620,1490,1491,1492,1460,1710,1711,1712,1320,1330,1331,1332,1480,1770,1771,1772,1500,1270,1271,1272,1420,1750,1751,1752,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,999,
0,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1733,1734,1361,1362,1653,1654,1621,1622,1493,1494,1461,1462,1713,1714,1321,1322,1333,1334,1481,1482,1773,1774,1501,1502,1273,1274,1421,1422,1753,1754,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,0,999,
0,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1735,1363,1364,1365,1655,1623,1624,1625,1495,1463,1464,1465,1715,1323,1324,1325,1335,1483,1484,1485,1775,1503,1504,1505,1275,1423,1424,1425,1755,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,0,999,
1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1366,1367,1368,1369,1626,1627,1628,1629,1466,1467,1468,1469,1326,1327,1328,1329,1486,1487,1488,1489,1506,1507,1508,1509,1426,1427,1428,1429,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,0,0,999,
0,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1370,1371,1372,1280,1630,1631,1632,1260,1470,1471,1472,1320,1330,1331,1332,1620,1490,1491,1492,1460,1510,1511,1512,1560,1430,1431,1432,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,0,999,
0,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1373,1374,1281,1282,1633,1634,1261,1262,1473,1474,1321,1322,1333,1334,1621,1622,1493,1494,1461,1462,1513,1514,1561,1562,1433,1434,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,0,999,
0,0,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1375,1283,1284,1285,1635,1263,1264,1265,1475,1323,1324,1325,1335,1623,1624,1625,1495,1463,1464,1465,1515,1563,1564,1565,1435,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,999,
0,0,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1286,1287,1288,1289,1266,1267,1268,1269,1326,1327,1328,1329,1626,1627,1628,1629,1466,1467,1468,1469,1566,1567,1568,1569,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,999,
0,0,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1290,1291,1292,1280,1270,1271,1272,1600,1330,1331,1332,1240,1630,1631,1632,1260,1470,1471,1472,1320,1570,1571,1572,1480,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,999,
0,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1293,1294,1281,1282,1273,1274,1601,1602,1333,1334,1241,1242,1633,1634,1261,1262,1473,1474,1321,1322,1573,1574,1481,1482,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,0,999,
0,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1295,1283,1284,1285,1275,1603,1604,1605,1335,1243,1244,1245,1635,1263,1264,1265,1475,1323,1324,1325,1575,1483,1484,1485,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,0,999,
1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1286,1287,1288,1289,1606,1607,1608,1609,1246,1247,1248,1249,1266,1267,1268,1269,1326,1327,1328,1329,1486,1487,1488,1489,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,0,0,999,
0,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1290,1291,1292,1280,1610,1611,1612,1300,1250,1251,1252,1280,1270,1271,1272,1300,1330,1331,1332,1280,1490,1491,1492,1680,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,0,999,
0,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1293,1294,1281,1282,1613,1614,1301,1302,1253,1254,1281,1282,1273,1274,1301,1302,1333,1334,1281,1282,1493,1494,1681,1682,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,0,999,
0,0,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1295,1283,1284,1285,1615,1303,1304,1305,1255,1283,1284,1285,1275,1303,1304,1305,1335,1283,1284,1285,1495,1683,1684,1685,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,1775,1763,1764,1765,999,
0,0,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1286,1287,1288,1289,1306,1307,1308,1309,1286,1287,1288,1289,1306,1307,1308,1309,1286,1287,1288,1289,1686,1687,1688,1689,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,1766,1767,1768,1769,999,
0,0,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1290,1291,1292,1340,1310,1311,1312,1760,1290,1291,1292,1340,1310,1311,1312,1760,1290,1291,1292,1380,1690,1691,1692,1680,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,1760,1770,1771,1772,999,
0,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1293,1294,1341,1342,1313,1314,1761,1762,1293,1294,1341,1342,1313,1314,1761,1762,1293,1294,1381,1382,1693,1694,1681,1682,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,1761,1762,1773,1774,0,999,
