0,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,180,70,71,72,180,70,71,72,180,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,181,182,73,74,181,182,73,74,181,182,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
0,0,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,183,184,185,75,183,184,185,75,183,184,185,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,999,
0,0,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,186,187,188,189,186,187,188,189,186,187,188,189,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,999,
0,0,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,100,190,191,192,360,190,191,192,360,190,191,192,80,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,999,
0,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,101,102,193,194,361,362,193,194,361,362,193,194,81,82,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,0,999,
0,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,103,104,105,195,363,364,365,195,363,364,365,195,83,84,85,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,106,107,108,109,366,367,368,369,366,367,368,369,86,87,88,89,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,220,110,111,112,1,370,371,372,1,370,371,372,1,90,91,92,80,70,71,72,180,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,221,222,113,114,2,3,373,374,2,3,373,374,2,3,93,94,81,82,73,74,181,182,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
0,0,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,223,224,225,115,4,5,6,375,4,5,6,375,4,5,6,95,83,84,85,75,183,184,185,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,999,
0,0,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,226,227,228,229,7,8,9,10,7,8,9,10,7,8,9,10,86,87,88,89,186,187,188,189,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,999,
0,0,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,180,70,71,72,180,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,230,231,232,400,11,12,13,1,11,12,13,340,11,12,13,1,90,91,92,360,190,191,192,80,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,999,
0,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,181,182,73,74,181,182,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,233,234,401,402,14,15,2,3,14,15,341,342,14,15,2,3,93,94,361,362,193,194,81,82,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,0,999,
0,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,183,184,185,75,183,184,185,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,235,403,404,405,16,4,5,6,16,343,344,345,16,4,5,6,95,363,364,365,195,83,84,85,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,186,187,188,189,186,187,188,189,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,406,407,408,409,7,8,9,10,346,347,348,349,7,8,9,10,366,367,368,369,86,87,88,89,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,100,190,191,192,360,190,191,192,80,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,100,410,411,412,1,11,12,13,140,350,351,352,120,11,12,13,1,370,371,372,1,90,91,92,80,70,71,72,180,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,73,74,61,62,73,74,101,102,193,194,361,362,193,194,81,82,73,74,61,62,73,74,61,62,73,74,61,62,73,74,101,102,413,414,2,3,14,15,141,142,353,354,121,122,14,15,2,3,373,374,2,3,93,94,81,82,73,74,181,182,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
0,0,75,63,64,65,75,63,64,65,75,63,64,65,75,103,104,105,195,363,364,365,195,83,84,85,75,63,64,65,75,63,64,65,75,63,64,65,75,103,104,105,415,4,5,6,16,143,144,145,355,123,124,125,16,4,5,6,375,4,5,6,95,83,84,85,75,183,184,185,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,999,
0,0,66,67,68,69,66,67,68,69,66,67,68,69,106,107,108,109,366,367,368,369,86,87,88,89,66,67,68,69,66,67,68,69,66,67,68,69,106,107,108,109,7,8,9,10,146,147,148,149,126,127,128,129,7,8,9,10,7,8,9,10,86,87,88,89,186,187,188,189,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,999,
0,0,60,70,71,72,60,70,71,72,60,70,71,72,100,110,111,112,1,370,371,372,1,90,91,92,80,70,71,72,60,70,71,72,60,70,71,72,100,110,111,112,1,11,12,13,380,150,151,152,60,130,131,132,400,11,12,13,1,11,12,13,1,90,91,92,360,190,191,192,80,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,999,
0,61,62,73,74,61,62,73,74,61,62,73,74,101,102,113,114,2,3,373,374,2,3,93,94,81,82,73,74,61,62,73,74,61,62,73,74,101,102,113,114,2,3,14,15,381,382,153,154,61,62,133,134,401,402,14,15,2,3,14,15,2,3,93,94,361,362,193,194,81,82,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,0,999,
0,63,64,65,75,63,64,65,75,63,64,65,75,103,104,105,115,4,5,6,375,4,5,6,95,83,84,85,75,63,64,65,75,63,64,65,75,103,104,105,115,4,5,6,16,383,384,385,155,63,64,65,135,403,404,405,16,4,5,6,16,4,5,6,95,363,364,365,195,83,84,85,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,66,67,68,69,106,107,108,109,7,8,9,10,7,8,9,10,86,87,88,89,66,67,68,69,66,67,68,69,106,107,108,109,7,8,9,10,386,387,388,389,66,67,68,69,406,407,408,409,7,8,9,10,7,8,9,10,366,367,368,369,86,87,88,89,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,70,71,72,100,110,111,112,1,11,12,13,340,11,12,13,1,90,91,92,80,70,71,72,180,70,71,72,100,110,111,112,1,11,12,13,1,390,391,392,80,70,71,72,100,410,411,412,1,11,12,13,1,11,12,13,1,370,371,372,1,90,91,92,80,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,73,74,101,102,113,114,2,3,14,15,341,342,14,15,2,3,93,94,81,82,73,74,181,182,73,74,101,102,113,114,2,3,14,15,2,3,393,394,81,82,73,74,101,102,413,414,2,3,14,15,2,3,14,15,2,3,373,374,2,3,93,94,81,82,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
0,0,75,63,64,65,75,63,64,65,75,103,104,105,115,4,5,6,16,343,344,345,16,4,5,6,95,83,84,85,75,183,184,185,75,103,104,105,115,4,5,6,16,4,5,6,395,83,84,85,75,103,104,105,415,4,5,6,16,4,5,6,16,4,5,6,375,4,5,6,95,83,84,85,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,999,
0,0,66,67,68,69,66,67,68,69,106,107,108,109,7,8,9,10,346,347,348,349,7,8,9,10,86,87,88,89,186,187,188,189,106,107,108,109,7,8,9,10,7,8,9,10,86,87,88,89,106,107,108,109,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,86,87,88,89,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,999,
0,0,60,70,71,72,60,70,71,72,220,110,111,112,1,11,12,13,140,350,351,352,120,11,12,13,1,90,91,92,360,190,191,192,360,110,111,112,1,11,12,13,1,11,12,13,340,90,91,92,360,110,111,112,1,11,12,13,1,11,12,13,1,11,12,13,1,11,12,13,1,90,91,92,160,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,999,
0,61,62,73,74,61,62,73,74,221,222,113,114,2,3,14,15,141,142,353,354,121,122,14,15,2,3,93,94,361,362,193,194,361,362,113,114,2,3,14,15,2,3,14,15,341,342,93,94,361,362,113,114,2,3,14,15,2,3,14,15,2,3,14,15,2,3,14,15,2,3,93,94,161,162,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,0,999,
0,63,64,65,75,63,64,65,75,223,224,225,115,4,5,6,16,143,144,145,355,123,124,125,16,4,5,6,95,363,364,365,195,363,364,365,115,4,5,6,16,4,5,6,16,343,344,345,95,363,364,365,115,4,5,6,16,4,5,6,16,4,5,6,16,4,5,6,16,4,5,6,95,163,164,165,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,226,227,228,229,7,8,9,10,146,147,148,149,126,127,128,129,7,8,9,10,366,367,368,369,366,367,368,369,7,8,9,10,7,8,9,10,346,347,348,349,366,367,368,369,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,166,167,168,169,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,230,231,232,120,11,12,13,380,150,151,152,60,130,131,132,400,11,12,13,1,370,371,372,1,370,371,372,1,11,12,13,1,11,12,13,140,350,351,352,120,370,371,372,1,11,12,13,1,11,12,13,340,11,12,13,1,11,12,13,1,11,12,13,380,170,171,172,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,233,234,121,122,14,15,381,382,153,154,61,62,133,134,401,402,14,15,2,3,373,374,2,3,373,374,2,3,14,15,2,3,14,15,141,142,353,354,121,122,373,374,2,3,14,15,2,3,14,15,341,342,14,15,2,3,14,15,2,3,14,15,381,382,173,174,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
0,0,75,63,64,65,75,63,64,65,235,123,124,125,16,383,384,385,155,63,64,65,135,403,404,405,16,4,5,6,375,4,5,6,375,4,5,6,16,4,5,6,16,143,144,145,355,123,124,125,375,4,5,6,16,4,5,6,16,343,344,345,16,4,5,6,16,4,5,6,16,383,384,385,175,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,999,
0,0,66,67,68,69,66,67,68,69,126,127,128,129,386,387,388,389,66,67,68,69,406,407,408,409,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,146,147,148,149,126,127,128,129,7,8,9,10,7,8,9,10,346,347,348,349,7,8,9,10,7,8,9,10,386,387,388,389,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,999,
0,0,60,70,71,72,60,70,71,72,60,130,131,132,400,390,391,392,80,70,71,72,100,410,411,412,1,11,12,13,1,11,12,13,1,11,12,13,1,11,12,13,380,150,151,152,60,130,131,132,400,11,12,13,1,11,12,13,140,350,351,352,120,11,12,13,1,11,12,13,1,390,391,392,160,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,999,
0,61,62,73,74,61,62,73,74,61,62,133,134,401,402,393,394,81,82,73,74,101,102,413,414,2,3,14,15,2,3,14,15,2,3,14,15,2,3,14,15,381,382,153,154,61,62,133,134,401,402,14,15,2,3,14,15,141,142,353,354,121,122,14,15,2,3,14,15,2,3,393,394,161,162,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,0,999,
0,63,64,65,75,63,64,65,75,63,64,65,135,403,404,405,395,83,84,85,75,103,104,105,415,4,5,6,16,4,5,6,16,4,5,6,16,4,5,6,16,383,384,385,155,63,64,65,135,403,404,405,16,4,5,6,16,143,144,145,355,123,124,125,16,4,5,6,16,4,5,6,395,163,164,165,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,66,67,68,69,406,407,408,409,86,87,88,89,106,107,108,109,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,386,387,388,389,66,67,68,69,406,407,408,409,7,8,9,10,146,147,148,149,126,127,128,129,7,8,9,10,7,8,9,10,166,167,168,169,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,70,71,72,220,410,411,412,1,90,91,92,360,110,111,112,1,11,12,13,1,11,12,13,1,11,12,13,1,11,12,13,1,390,391,392,160,70,71,72,220,410,411,412,1,11,12,13,380,150,151,152,60,130,131,132,120,11,12,13,1,11,12,13,380,170,171,172,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,73,74,221,222,413,414,2,3,93,94,361,362,113,114,2,3,14,15,2,3,14,15,2,3,14,15,2,3,14,15,2,3,393,394,161,162,73,74,221,222,413,414,2,3,14,15,381,382,153,154,61,62,133,134,121,122,14,15,2,3,14,15,381,382,173,174,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
0,0,75,63,64,65,75,63,64,65,75,223,224,225,415,4,5,6,95,363,364,365,115,4,5,6,16,4,5,6,16,4,5,6,16,4,5,6,16,4,5,6,395,163,164,165,75,223,224,225,415,4,5,6,16,383,384,385,155,63,64,65,135,123,124,125,16,4,5,6,16,383,384,385,175,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,999,
0,0,66,67,68,69,66,67,68,69,226,227,228,229,7,8,9,10,366,367,368,369,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,166,167,168,169,226,227,228,229,7,8,9,10,386,387,388,389,66,67,68,69,126,127,128,129,7,8,9,10,386,387,388,389,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,999,
0,0,60,70,71,72,60,70,71,72,60,230,231,232,400,11,12,13,1,370,371,372,540,11,12,13,540,11,12,13,540,11,12,13,540,11,12,13,1,11,12,13,140,170,171,172,60,230,231,232,400,11,12,13,1,390,391,392,80,70,71,72,60,130,131,132,400,11,12,13,1,390,391,392,160,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,999,
0,61,62,73,74,61,62,73,74,61,62,233,234,401,402,14,15,2,3,373,374,541,542,14,15,541,542,14,15,541,542,14,15,541,542,14,15,2,3,14,15,141,142,173,174,61,62,233,234,401,402,14,15,2,3,393,394,81,82,73,74,61,62,133,134,401,402,14,15,2,3,393,394,161,162,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,0,999,
0,63,64,65,75,63,64,65,75,63,64,65,235,403,404,405,16,4,5,6,375,543,544,545,16,543,544,545,16,543,544,545,16,543,544,545,16,4,5,6,16,143,144,145,175,63,64,65,235,403,404,405,16,4,5,6,395,83,84,85,75,63,64,65,135,403,404,405,16,4,5,6,395,163,164,165,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,66,67,68,69,406,407,408,409,7,8,9,10,546,547,548,549,546,547,548,549,546,547,548,549,546,547,548,549,7,8,9,10,146,147,148,149,66,67,68,69,406,407,408,409,7,8,9,10,86,87,88,89,66,67,68,69,406,407,408,409,7,8,9,10,166,167,168,169,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,70,71,72,220,410,411,412,1,11,12,13,480,550,551,552,620,550,551,552,620,550,551,552,620,550,551,552,520,11,12,13,380,150,151,152,60,70,71,72,100,410,411,412,1,11,12,13,1,90,91,92,80,70,71,72,100,410,411,412,1,11,12,13,140,170,171,172,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,73,74,221,222,413,414,2,3,14,15,481,482,553,554,621,622,553,554,621,622,553,554,621,622,553,554,521,522,14,15,381,382,153,154,61,62,73,74,101,102,413,414,2,3,14,15,2,3,93,94,81,82,73,74,101,102,413,414,2,3,14,15,141,142,173,174,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
0,0,75,63,64,65,75,63,64,65,75,223,224,225,415,4,5,6,16,483,484,485,555,623,624,625,555,623,624,625,555,623,624,625,555,523,524,525,16,383,384,385,155,63,64,65,75,103,104,105,415,4,5,6,16,4,5,6,95,83,84,85,75,103,104,105,415,4,5,6,16,143,144,145,175,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,999,
0,0,66,67,68,69,66,67,68,69,226,227,228,229,7,8,9,10,486,487,488,489,626,627,628,629,626,627,628,629,626,627,628,629,526,527,528,529,386,387,388,389,66,67,68,69,106,107,108,109,7,8,9,10,7,8,9,10,86,87,88,89,106,107,108,109,7,8,9,10,146,147,148,149,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,999,
0,0,60,70,71,72,60,70,71,72,60,230,231,232,400,11,12,13,580,490,491,492,420,630,631,632,420,630,631,632,420,630,631,632,600,530,531,532,1,390,391,392,80,70,71,72,100,110,111,112,1,11,12,13,1,11,12,13,1,90,91,92,360,110,111,112,1,11,12,13,140,150,151,152,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,999,
0,61,62,73,74,61,62,73,74,61,62,233,234,401,402,14,15,581,582,493,494,421,422,633,634,421,422,633,634,421,422,633,634,601,602,533,534,2,3,393,394,81,82,73,74,101,102,113,114,2,3,14,15,2,3,14,15,2,3,93,94,361,362,113,114,2,3,14,15,141,142,153,154,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,0,999,
0,63,64,65,75,63,64,65,75,63,64,65,235,403,404,405,16,583,584,585,495,423,424,425,635,423,424,425,635,423,424,425,635,603,604,605,535,4,5,6,395,83,84,85,75,103,104,105,115,4,5,6,16,4,5,6,16,4,5,6,95,363,364,365,115,4,5,6,16,143,144,145,155,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,63,64,65,75,0,999,
66,67,68,69,66,67,68,69,66,67,68,69,406,407,408,409,586,587,588,589,426,427,428,429,426,427,428,429,426,427,428,429,606,607,608,609,7,8,9,10,86,87,88,89,106,107,108,109,7,8,9,10,7,8,9,10,7,8,9,10,366,367,368,369,7,8,9,10,146,147,148,149,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,66,67,68,69,0,0,999,
0,70,71,72,60,70,71,72,60,70,71,72,220,410,411,412,1,590,591,592,660,430,431,432,420,430,431,432,420,430,431,432,420,610,611,612,440,11,12,13,1,90,91,92,540,110,111,112,1,11,12,13,1,11,12,13,1,11,12,13,1,370,371,372,1,11,12,13,140,150,151,152,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,70,71,72,60,0,999,
0,73,74,61,62,73,74,61,62,73,74,221,222,413,414,2,3,593,594,661,662,433,434,421,422,433,434,421,422,433,434,421,422,613,614,441,442,14,15,2,3,93,94,541,542,113,114,2,3,14,15,2,3,14,15,2,3,14,15,2,3,373,374,2,3,14,15,141,142,153,154,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,73,74,61,62,0,999,
